::ffff:209.17.97.2 - - [14/Mar/2020:00:16:23 +0000] "GET / HTTP/1.0" 200 83458 "-" "Mozilla/5.0 (compatible; Nimbostratus-Bot/v1.3.2; http://cloudsystemnetworks.com)"
::ffff:47.31.173.203 - - [14/Mar/2020:14:37:04 +0000] "GET /web_assets/assets/css/responsive.css HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:37:05 +0000] "GET /web_assets/assets/css/bootstrap.min.css.map HTTP/1.1" 404 182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:37:52 +0000] "GET /api/getModelList?year=2000&make=Toyota HTTP/1.1" 200 592 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:38:04 +0000] "GET /api/getModelList?year=2000&make=Acura HTTP/1.1" 200 228 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:24 +0000] "GET /web_assets/assets/fonts/fonts.css HTTP/1.1" 200 1444 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:24 +0000] "GET /web_assets/assets/css/material-form.css HTTP/1.1" 200 2264 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:24 +0000] "GET /web_assets/assets/css/slick.css HTTP/1.1" 200 1776 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:24 +0000] "GET /web_assets/assets/css/slick-theme.css HTTP/1.1" 200 3294 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:25 +0000] "GET /web_assets/assets/css/custom.css HTTP/1.1" 200 30646 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:25 +0000] "GET /web_assets/assets/css/responsive.css HTTP/1.1" 200 5473 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:25 +0000] "GET /web_assets/assets/img/logo.png HTTP/1.1" 200 2299 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:26 +0000] "GET /web_assets/assets/css/bootstrap.min.css HTTP/1.1" 200 144877 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:26 +0000] "GET /web_assets/assets/img/svg/tick-white.svg HTTP/1.1" 200 326 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:26 +0000] "GET /insurance/1 HTTP/1.1" 200 191584 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:26 +0000] "GET /web_assets/assets/img/car.png HTTP/1.1" 200 5983 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:27 +0000] "GET /web_assets/assets/js/slick.min.js HTTP/1.1" 200 42863 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:27 +0000] "GET /web_assets/assets/js/bootstrap.min.js HTTP/1.1" 200 48944 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:27 +0000] "GET /web_assets/assets/js/jquery-1.9.1.min.js HTTP/1.1" 200 92629 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:27 +0000] "GET /web_assets/assets/js/custom.js HTTP/1.1" 200 4762 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:27 +0000] "GET /web_assets/assets/js/validation.js HTTP/1.1" 200 50991 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:27 +0000] "GET /web_assets/assets/js/material-form.js HTTP/1.1" 200 631 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:28 +0000] "GET /web_assets/assets/css/bootstrap.min.css.map HTTP/1.1" 404 182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:28 +0000] "GET /web_assets/assets/js/bootstrap.min.js.map HTTP/1.1" 404 180 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:30 +0000] "GET /api/getYearList HTTP/1.1" 200 35 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:43 +0000] "GET /api/getMakeList?year=2000 HTTP/1.1" 200 5444 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:39:52 +0000] "GET /api/getModelList?year=2000&make=Volvo HTTP/1.1" 200 316 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:40:00 +0000] "GET /web_assets/assets/img/svg/tick.svg HTTP/1.1" 200 329 "http://13.58.125.166:3000/web_assets/assets/css/custom.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:40:00 +0000] "GET /api/getYearList HTTP/1.1" 200 35 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:40:09 +0000] "GET /api/getMakeList?year=2000 HTTP/1.1" 200 5444 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:40:13 +0000] "GET /api/getModelList?year=2000&make=Volvo HTTP/1.1" 200 316 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:51 +0000] "GET /web_assets/assets/css/material-form.css HTTP/1.1" 200 2264 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:52 +0000] "GET /web_assets/assets/fonts/fonts.css HTTP/1.1" 200 1444 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:52 +0000] "GET /web_assets/assets/css/slick.css HTTP/1.1" 200 1776 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:52 +0000] "GET /web_assets/assets/css/slick-theme.css HTTP/1.1" 200 3294 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:52 +0000] "GET /web_assets/assets/css/custom.css HTTP/1.1" 200 30646 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:52 +0000] "GET /web_assets/assets/css/responsive.css HTTP/1.1" 200 5473 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:52 +0000] "GET /web_assets/assets/img/logo.png HTTP/1.1" 200 2299 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:53 +0000] "GET /insurance/1 HTTP/1.1" 200 191584 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:53 +0000] "GET /web_assets/assets/css/bootstrap.min.css HTTP/1.1" 200 144877 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:53 +0000] "GET /web_assets/assets/img/car.png HTTP/1.1" 200 5983 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:53 +0000] "GET /web_assets/assets/img/svg/tick-white.svg HTTP/1.1" 200 326 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:53 +0000] "GET /web_assets/assets/css/bootstrap.min.css.map HTTP/1.1" 404 182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:53 +0000] "GET /web_assets/assets/js/custom.js HTTP/1.1" 200 4789 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:53 +0000] "GET /web_assets/assets/js/bootstrap.min.js HTTP/1.1" 200 48944 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:54 +0000] "GET /web_assets/assets/js/material-form.js HTTP/1.1" 200 631 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:54 +0000] "GET /web_assets/assets/js/slick.min.js HTTP/1.1" 200 42863 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:54 +0000] "GET /web_assets/assets/js/jquery-1.9.1.min.js HTTP/1.1" 200 92629 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:54 +0000] "GET /web_assets/assets/js/validation.js HTTP/1.1" 200 50276 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:55 +0000] "GET /web_assets/assets/js/bootstrap.min.js.map HTTP/1.1" 404 180 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:43:55 +0000] "GET /api/getYearList HTTP/1.1" 200 35 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:44:03 +0000] "GET /api/getMakeList?year=2001 HTTP/1.1" 200 5718 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:44:07 +0000] "GET /api/getModelList?year=2001&make=Acura HTTP/1.1" 200 317 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:44:14 +0000] "GET /web_assets/assets/img/svg/tick.svg HTTP/1.1" 200 329 "http://13.58.125.166:3000/web_assets/assets/css/custom.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:44:14 +0000] "GET /api/getYearList HTTP/1.1" 200 35 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:44:21 +0000] "GET /api/getMakeList?year=2001 HTTP/1.1" 200 5718 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:44:31 +0000] "GET /api/getModelList?year=2001&make=Acura HTTP/1.1" 200 317 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:41 +0000] "GET /web_assets/assets/css/material-form.css HTTP/1.1" 200 2264 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:41 +0000] "GET /web_assets/assets/css/slick-theme.css HTTP/1.1" 200 3294 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:41 +0000] "GET /web_assets/assets/fonts/fonts.css HTTP/1.1" 200 1444 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:41 +0000] "GET /web_assets/assets/css/slick.css HTTP/1.1" 200 1776 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:42 +0000] "GET /web_assets/assets/img/logo.png HTTP/1.1" 200 2299 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:42 +0000] "GET /web_assets/assets/css/responsive.css HTTP/1.1" 200 5473 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:42 +0000] "GET /web_assets/assets/css/custom.css HTTP/1.1" 200 30646 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:42 +0000] "GET /web_assets/assets/img/svg/tick-white.svg HTTP/1.1" 200 326 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:43 +0000] "GET /web_assets/assets/css/bootstrap.min.css HTTP/1.1" 200 144877 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:43 +0000] "GET /insurance/1 HTTP/1.1" 200 191584 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:44 +0000] "GET /web_assets/assets/img/car.png HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:45 +0000] "GET /web_assets/assets/js/bootstrap.min.js HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:45 +0000] "GET /web_assets/assets/js/jquery-1.9.1.min.js HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:45 +0000] "GET /web_assets/assets/js/slick.min.js HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:45 +0000] "GET /web_assets/assets/js/material-form.js HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:45 +0000] "GET /web_assets/assets/js/custom.js HTTP/1.1" 200 4762 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:45 +0000] "GET /web_assets/assets/js/validation.js HTTP/1.1" 200 50505 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:46 +0000] "GET /api/getYearList HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:54 +0000] "GET /api/getMakeList?year=2000 HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:47:59 +0000] "GET /api/getModelList HTTP/1.1" 200 2 "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:48:08 +0000] "GET /web_assets/assets/css/slick.css HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:48:08 +0000] "GET /web_assets/assets/css/custom.css HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:48:08 +0000] "GET /web_assets/assets/css/bootstrap.min.css HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:48:08 +0000] "GET /web_assets/assets/css/material-form.css HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:48:08 +0000] "GET /web_assets/assets/fonts/fonts.css HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:48:08 +0000] "GET /web_assets/assets/css/slick-theme.css HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:48:09 +0000] "GET /web_assets/assets/css/responsive.css HTTP/1.1" 304 - "http://13.58.125.166:3000/insurance/1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
::ffff:47.31.173.203 - - [14/Mar/2020:14:48:09 +0000] "GET /web_assets/assets/js/bootstrap.min.js.map HTTP/1.1" 404 180 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"
